ISO2,ISO3,YEAR,COUNTRY,REGION,LDC,LLDC,SIDS,POP_R,PARTY_CODE,PARTY_NAME,VDEM_1,VDEM_2,VDEM_3,VDEM_4,VDEM_5,VDEM_6,HERITAGE_1,HERITAGE_2,HERITAGE_3,HERITAGE_4,HERITAGE_5,HERITAGE_6,EFW_1,EFW_2,EFW_3,EFW_4,EFW_5,EFW_6,EP_1,EP_2,EP_3,EP_4,EP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,IP,PEP,PIP,POP,POP_RANK,POP_PERCENTILE,PEP_RANK,PEP_PERCENTILE,PIP_RANK,PIP_PERCENTILE,POP_R_RANK,POP_R_PERCENTILE
CL,CHL,2016,Chile,South America,0,0,0,0.4995,PS,Socialist Party of Chile,4.6000000000000085,3.200000000000003,2.200000000000003,10.0,3.9,7.525000000000006,15.0,27.90000000000001,17.099999999999994,13.599999999999994,30.0,27.0,21.55313351498637,15.974999999999994,0.0,13.482576586125193,44.40862582737503,35.28707214747378,35.86523265828294,18.764066757493183,15.699999999999998,13.541288293062593,20.967646927209678,3.333333333333338,18.5,2.200000000000003,10.0,3.9,15.0,8.822222222222225,10.473339640141234,4.406700000000002,7.440019820070617,16.0,0.2857142857142857,13.0,0.42857142857142855,21.0,0.09090909090909091,11.0,0.5652173913043478
CL,CHL,2017,Chile,South America,0,0,0,0.497,PS,Socialist Party of Chile,4.6000000000000085,3.200000000000003,2.1000000000000085,10.0,3.8,7.525000000000006,31.8,27.700000000000003,17.799999999999997,13.599999999999994,30.0,29.5,15.040871934604908,15.974999999999994,0.0,13.424989778055604,45.31210428808973,36.40936565906202,36.47382331571725,15.507935967302451,15.933333333333332,13.5124948890278,20.35689687634521,3.3000000000000065,19.75,2.1000000000000085,10.0,3.8,31.8,11.79166666666667,10.11737774754357,5.860458333333335,7.9889180404384526,13.0,0.42857142857142855,11.0,0.5238095238095238,19.0,0.18181818181818182,9.0,0.6521739130434783
CL,CHL,2018,Chile,South America,0,0,0,0.152,RN,National Renewal,5.0,8.0,2.1000000000000085,5.1,4.5,5.25,32.099999999999994,27.599999999999994,17.599999999999994,11.299999999999995,30.0,38.8,15.071945737801087,15.974999999999994,0.0,13.944839912252547,45.99059946904211,34.9031576430898,36.164585704043965,15.52347286890054,15.866666666666665,12.622419956126272,20.04428629893436,5.033333333333336,21.95,2.1000000000000085,5.1,4.5,32.099999999999994,11.797222222222222,3.0467315174380225,1.7931777777777778,2.4199546476079004,20.0,0.05,19.0,0.1,21.0,0.047619047619047616,18.0,0.22727272727272727
CL,CHL,2019,Chile,South America,0,0,0,0.152,RN,National Renewal,5.5,6.799999999999997,1.7000000000000028,4.5,4.2,17.575000000000003,31.3,23.40000000000001,15.5,11.200000000000005,30.0,37.7,15.395095367847418,15.974999999999994,0.0,14.003920393910278,45.99059946904211,37.252463198645344,35.54768755589582,15.685047683923706,15.166666666666666,12.60196019695514,19.75034052586033,4.666666666666667,21.1,1.7000000000000028,4.5,4.2,31.3,11.244444444444445,3.00205175993077,1.7091555555555558,2.355603657743163,18.0,0.05555555555555555,17.0,0.1111111111111111,19.0,0.05263157894736842,17.0,0.2
CL,CHL,2020,Chile,South America,0,0,0,,RN,National Renewal,5.1000000000000085,5.200000000000003,1.7999999999999972,4.5,3.7,21.075000000000003,30.099999999999994,25.0,14.799999999999995,11.0,30.0,26.599999999999994,31.662125340599445,15.974999999999994,0.0,19.848803264947406,45.99059946904211,38.36357430975646,36.451391259599525,23.81856267029972,14.933333333333332,15.424401632473703,22.65692222392657,4.033333333333336,15.549999999999997,1.7999999999999972,4.5,3.7,30.099999999999994,9.947222222222221,,,,,,,,,,,
CO,COL,2000,Colombia,South America,0,0,0,0.3125,PCC,Colombian Conservative Party,31.3,16.299999999999997,16.400000000000006,38.6,27.800000000000004,19.675,50.0,30.0,32.400000000000006,36.2,30.0,78.0,12.907909040278142,15.700000000000005,100.0,32.09697619709877,46.26132131970216,48.92663614201722,41.72931915390646,14.303954520139072,54.13333333333333,34.148488098549386,36.078773776482066,21.333333333333332,58.3,16.400000000000006,38.6,27.800000000000004,50.0,35.40555555555556,11.274616805150647,11.064236111111112,11.169426458130879,8.0,0.65,8.0,0.65,11.0,0.5238095238095238,10.0,0.5909090909090909
CO,COL,2001,Colombia,South America,0,0,0,0.30325,PCC,Colombian Conservative Party,31.3,16.299999999999997,16.400000000000006,38.6,27.800000000000004,19.675,50.0,30.0,28.3,30.8,30.0,71.0,12.907909040278142,15.700000000000005,50.0,32.29375859505784,45.68210231250678,61.6482871822216,45.77679649824279,14.303954520139072,36.1,31.546879297528918,31.931907578977697,21.333333333333332,54.8,16.400000000000006,38.6,27.800000000000004,50.0,34.82222222222222,9.683350973324988,10.55983888888889,10.121594931106939,11.0,0.5,10.0,0.55,10.0,0.5714285714285714,13.0,0.45454545454545453
CO,COL,2002,Colombia,South America,0,0,0,0.294,PCC,Colombian Conservative Party,29.5,16.299999999999997,18.30000000000001,38.6,28.4,27.10000000000001,70.0,30.0,25.5,30.200000000000003,30.0,68.0,12.907909040278142,15.700000000000005,50.0,35.40136334685522,41.44829909747993,55.80901947535055,42.419106190943495,14.303954520139072,35.166666666666664,32.80068167342761,31.172602262794214,21.36666666666667,53.3,18.30000000000001,38.6,28.4,70.0,38.32777777777778,9.1647450652615,11.268366666666667,10.216555865964082,11.0,0.5238095238095238,11.0,0.5238095238095238,10.0,0.5909090909090909,15.0,0.391304347826087
CO,COL,2003,Colombia,South America,0,0,0,,,,29.5,16.299999999999997,18.30000000000001,38.6,28.6,48.3,70.0,30.0,23.5,37.0,30.0,62.0,12.907909040278142,15.700000000000005,50.0,32.94133599343695,42.00385465303548,53.72568614201722,41.909846931684235,14.303954520139072,34.5,34.970667996718475,31.421117362135448,21.36666666666667,50.3,18.30000000000001,38.6,28.6,70.0,37.861111111111114,,,,,,,,,,,
CO,COL,2004,Colombia,South America,0,0,0,,,,29.5,16.299999999999997,18.30000000000001,38.6,28.6,39.425,70.0,30.0,21.700000000000003,37.0,30.0,64.0,12.907909040278142,18.160699641142173,50.0,35.94658918067388,41.06368371286454,54.8302458904449,41.964643201103144,15.534304340710158,33.9,36.47329459033694,31.96806053303756,21.36666666666667,51.3,18.30000000000001,38.6,28.6,70.0,38.02777777777778,,,,,,,,,,,
CO,COL,2005,Colombia,South America,0,0,0,,,,28.90000000000001,15.5,18.30000000000001,38.6,27.800000000000004,31.200000000000003,70.0,30.0,21.700000000000003,35.2,30.0,63.0,24.032697547683924,15.700000000000005,50.0,34.870796022649586,39.52416659051049,57.05336065763788,42.19250908271612,19.866348773841963,33.9,35.035398011324794,32.74856396697072,20.900000000000006,50.8,18.30000000000001,38.6,27.800000000000004,70.0,37.73333333333334,,,,,,,,,,,
CO,COL,2006,Colombia,South America,0,0,0,,,,28.60000000000001,14.799999999999995,18.30000000000001,38.6,27.1,31.200000000000003,70.0,27.90000000000001,20.8,34.2,30.0,62.0,25.409448005852823,15.700000000000005,50.0,31.372367699324386,43.39734337534608,55.73858308964897,42.34530882166502,20.554724002926413,33.6,32.786183849662194,32.32155416856341,20.566666666666674,50.3,18.30000000000001,38.6,27.1,70.0,37.47777777777778,,,,,,,,,,,
CO,COL,2007,Colombia,South America,0,0,0,,,,29.3,14.799999999999995,17.5,41.1,26.8,31.200000000000003,70.0,28.200000000000003,29.700000000000003,28.599999999999994,40.0,60.0,29.04025003313721,15.700000000000005,50.0,28.549681938837864,43.51841323555645,54.53916689976076,42.08586004510574,22.370125016568608,39.9,28.57484096941893,33.232706507773315,20.53333333333333,50.55,17.5,41.1,26.8,70.0,37.74722222222223,,,,,,,,,,,
CO,COL,2008,Colombia,South America,0,0,0,,,,29.0,14.799999999999995,17.5,41.1,26.8,31.200000000000003,60.0,27.46898336,28.598983489999995,29.200000000000003,40.0,61.0,24.701312365435527,15.700000000000005,50.0,28.496722316657326,46.09722336430549,55.32659667613397,42.96426780014648,20.200656182717765,39.53299449666667,28.848361158328665,32.886569909464896,20.433333333333334,51.05,17.5,41.1,26.8,60.0,36.147222222222226,,,,,,,,,,,
CO,COL,2009,Colombia,South America,0,0,0,,,,28.90000000000001,14.400000000000006,17.5,41.1,26.6,31.200000000000003,60.0,22.63219837,29.426184860000006,27.599999999999994,40.0,62.0,17.441416893732963,15.700000000000005,50.0,29.285880722576508,43.91707498223269,55.456640176913474,40.66863784304872,16.570708446866483,39.80872828666667,28.44294036128825,31.372753734467533,20.26666666666667,51.55,17.5,41.1,26.6,60.0,36.169444444444444,,,,,,,,,,,
CO,COL,2010,Colombia,South America,0,0,0,,,,27.60000000000001,14.200000000000005,16.900000000000006,35.7,25.9,27.8,50.0,16.400000000000006,26.0,27.5,40.0,62.0,18.98365122615803,15.700000000000005,50.0,29.32923010325142,43.06631240568364,45.67502184014565,35.047111415276426,17.341825613079017,38.666666666666664,28.41461505162571,29.867554686661954,19.566666666666674,48.85,16.900000000000006,35.7,25.9,50.0,32.81944444444445,,,,,,,,,,,
CO,COL,2011,Colombia,South America,0,0,0,0.395,Partido-U,Social Party of National Unity,25.0,12.400000000000006,16.60000000000001,30.4,23.1,15.200000000000005,50.0,13.900000000000006,24.200000000000003,26.8,40.0,63.0,14.04632152588556,15.700000000000005,50.0,26.36186503274536,43.19414975265917,44.10363031170796,33.732593354789046,14.873160762942781,38.06666666666667,26.58093251637268,28.313338325192795,18.000000000000004,46.7,16.60000000000001,30.4,23.1,50.0,30.8,11.183768638451154,12.166,11.674884319225576,13.0,0.42857142857142855,14.0,0.38095238095238093,13.0,0.45454545454545453,15.0,0.391304347826087
CO,COL,2012,Colombia,South America,0,0,0,0.4,Partido-U,Social Party of National Unity,24.0,12.099999999999994,16.60000000000001,30.4,22.6,14.775000000000006,50.0,10.599999999999994,21.3,27.8,40.0,65.0,23.034638119784915,15.700000000000005,50.0,25.28311486453127,41.40810497287298,43.92466570689195,31.97759022658831,19.36731905989246,37.1,26.541557432265634,28.7466166796866,17.566666666666666,47.7,16.60000000000001,30.4,22.6,50.0,30.811111111111114,11.49864667187464,12.324444444444445,11.911545558159542,13.0,0.42857142857142855,14.0,0.38095238095238093,13.0,0.45454545454545453,15.0,0.391304347826087
CO,COL,2013,Colombia,South America,0,0,0,0.4049999999999999,Partido-U,Social Party of National Unity,24.700000000000003,13.5,18.10000000000001,30.4,24.1,14.775000000000006,50.0,9.799999999999995,21.3,27.8,30.0,66.0,25.12364804743368,21.25,50.0,24.66927533121519,41.36981178982849,44.49081953727544,31.886877109034643,23.186824023716838,33.766666666666666,26.234637665607593,28.768751366256435,18.76666666666667,48.2,18.10000000000001,30.4,24.1,50.0,31.594444444444445,11.651344303333854,12.795749999999998,12.223547151666926,14.0,0.4090909090909091,15.0,0.36363636363636365,13.0,0.4782608695652174,16.0,0.375
CO,COL,2014,Colombia,South America,0,0,0,0.41,Partido-U,Social Party of National Unity,24.700000000000003,13.5,16.900000000000006,30.4,24.1,14.775000000000006,50.0,14.799999999999995,21.200000000000003,21.200000000000003,30.0,66.8,27.90054651576338,21.25,50.0,30.18564459520306,41.602957246488046,45.32187306394362,33.908276770143885,24.57527325788169,33.733333333333334,25.69282229760153,29.47742641474011,18.36666666666667,48.599999999999994,16.900000000000006,30.4,24.1,50.0,31.394444444444446,12.085744830043444,12.871722222222221,12.478733526132832,15.0,0.36363636363636365,16.0,0.3181818181818182,15.0,0.391304347826087,18.0,0.2916666666666667
CO,COL,2015,Colombia,South America,0,0,0,0.4252499999999999,Partido-U,Social Party of National Unity,25.200000000000003,13.5,16.900000000000006,30.4,23.6,14.775000000000006,50.0,18.5,19.90000000000001,18.8,30.0,64.0,21.59785963283342,21.25,50.0,30.05575549638989,41.187655604009294,46.14203525352992,35.27656361917974,21.42392981641671,33.300000000000004,24.427877748194945,28.60709279594785,18.533333333333335,47.2,16.900000000000006,30.4,23.6,50.0,31.105555555555554,12.165166211476821,13.227637499999997,12.696401855738408,13.0,0.45454545454545453,14.0,0.4090909090909091,13.0,0.4782608695652174,16.0,0.375
CO,COL,2016,Colombia,South America,0,0,0,0.4405,Partido-U,Social Party of National Unity,25.099999999999994,13.099999999999994,18.0,30.4,24.6,19.15000000000001,50.0,21.8,20.40000000000001,19.0,30.0,63.0,21.253405994550405,19.474999999999994,50.0,30.97129082745178,42.32525284192292,47.0797600246539,37.068337622192274,20.3642029972752,33.46666666666667,24.98564541372589,28.97121317496501,18.73333333333333,46.7,18.0,30.4,24.6,50.0,31.405555555555555,12.761819403572087,13.834147222222223,13.297983312897156,10.0,0.5714285714285714,11.0,0.5238095238095238,10.0,0.5909090909090909,13.0,0.4782608695652174
CO,COL,2017,Colombia,South America,0,0,0,0.45575,Partido-U,Social Party of National Unity,25.8,12.599999999999994,18.8,34.2,25.1,14.049999999999995,36.2,22.90000000000001,23.0,18.40000000000001,30.0,60.4,20.027247956403272,20.5,50.0,32.365933414702084,42.48160089697421,51.18451285732356,38.855371251432594,20.263623978201636,34.333333333333336,25.382966707351045,29.708823817579653,19.066666666666663,47.3,18.8,34.2,25.1,36.2,30.111111111111114,13.539796454861927,13.72313888888889,13.63146767187541,7.0,0.7142857142857143,9.0,0.6190476190476191,8.0,0.6818181818181818,11.0,0.5652173913043478
CO,COL,2018,Colombia,South America,0,0,0,0.471,Partido-U,Social Party of National Unity,25.90000000000001,13.5,18.40000000000001,34.2,26.8,19.3,39.3,21.40000000000001,26.099999999999994,18.40000000000001,30.0,66.6,24.55040871934604,18.224999999999994,50.0,31.57757594650525,41.87056246125992,51.07705628649023,38.11587291591672,21.387704359673016,35.36666666666667,24.988787973252627,29.964757978877255,19.26666666666667,50.4,18.40000000000001,34.2,26.8,39.3,31.394444444444446,14.113401008051186,14.786783333333332,14.450092170692258,6.0,0.75,8.0,0.65,6.0,0.7619047619047619,9.0,0.6363636363636364
CO,COL,2019,Colombia,South America,0,0,0,0.356,CD,Democratic Centre,26.5,14.700000000000005,20.700000000000003,29.3,26.1,23.474999999999994,40.8,28.599999999999994,24.40000000000001,24.0,30.0,66.5,25.231607629427785,21.974999999999994,50.0,32.25254427679418,41.87056246125992,53.08330628649023,41.18462291591671,23.60330381471389,34.800000000000004,28.12627213839709,31.928549717256928,20.633333333333336,47.9,20.700000000000003,29.3,26.1,40.8,30.905555555555555,11.366563699343466,11.002377777777777,11.184470738560622,7.0,0.6666666666666666,9.0,0.5555555555555556,7.0,0.6842105263157895,11.0,0.5
CO,COL,2020,Colombia,South America,0,0,0,,CD,Democratic Centre,28.60000000000001,14.700000000000005,25.700000000000003,30.4,26.700000000000003,26.224999999999994,38.9,28.700000000000003,22.5,18.8,30.0,53.9,28.365122615803813,23.625,50.0,37.834358552208215,41.87056246125992,53.82080628649023,41.46378958258339,25.995061307901906,34.166666666666664,28.317179276104106,32.485674208314016,23.000000000000004,42.15,25.700000000000003,30.4,26.700000000000003,38.9,31.141666666666666,,,,,,,,,,,
CR,CRI,2000,Costa Rica,Central America,0,0,0,0.502,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,27.5,24.40000000000001,50.0,44.0,14.059945504087196,27.599999999999994,0.0,15.443092520302088,32.274704078307735,34.175181675895985,32.14996191806791,20.829972752043595,25.833333333333332,19.921546260151047,24.68370356589897,4.533333333333341,28.05,5.1000000000000085,12.1,6.800000000000001,50.0,17.763888888888893,12.391219190081284,8.917472222222225,10.654345706151755,10.0,0.55,6.0,0.75,13.0,0.42857142857142855,7.0,0.7272727272727273
CR,CRI,2001,Costa Rica,Central America,0,0,0,0.486,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,25.700000000000003,28.200000000000003,50.0,49.0,16.103542234332423,27.599999999999994,0.0,15.966735951101583,32.106064135956885,48.641040104851065,36.91570141360265,21.85177111716621,25.233333333333334,22.083367975550793,26.521043459913244,4.533333333333341,30.55,5.1000000000000085,12.1,6.800000000000001,50.0,18.18055555555556,12.889227121517836,8.835750000000003,10.86248856075892,10.0,0.55,6.0,0.75,12.0,0.47619047619047616,6.0,0.7727272727272727
CR,CRI,2002,Costa Rica,Central America,0,0,0,0.47,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,25.8,29.0,50.0,46.0,16.103542234332423,27.599999999999994,0.0,15.65581924758044,32.29470407830773,42.26193167589599,34.8522119180679,21.85177111716621,25.266666666666666,22.32790962379022,26.07463983142275,4.533333333333341,29.05,5.1000000000000085,12.1,6.800000000000001,50.0,17.93055555555556,12.255080720768692,8.427361111111113,10.341220915939903,10.0,0.5714285714285714,7.0,0.7142857142857143,11.0,0.5454545454545454,8.0,0.6956521739130435
CR,CRI,2003,Costa Rica,Central America,0,0,0,0.519,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,26.0,22.40000000000001,50.0,55.0,11.934604904632168,27.599999999999994,0.0,14.31191931872334,31.81851360211725,43.92859834256265,35.2490373148933,19.76730245231608,25.333333333333332,18.355959659361673,24.676408189976097,4.533333333333341,33.55,5.1000000000000085,12.1,6.6000000000000005,50.0,18.647222222222226,12.807055850597594,9.677908333333335,11.242482091965464,12.0,0.47619047619047616,9.0,0.6190476190476191,12.0,0.5,10.0,0.6086956521739131
CR,CRI,2004,Costa Rica,Central America,0,0,0,0.5680000000000001,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,24.90000000000001,23.599999999999994,50.0,55.0,13.868391890427588,28.808045415694195,0.0,22.59966914076712,32.05660884021249,48.111290650254965,36.72263316348915,21.338218653060892,24.96666666666667,23.099834570383557,26.53183826340007,4.533333333333341,33.55,5.1000000000000085,12.1,6.6000000000000005,50.0,18.647222222222226,15.07008413361124,10.591622222222226,12.830853177916733,11.0,0.5,7.0,0.7,11.0,0.5238095238095238,8.0,0.6818181818181818
CR,CRI,2005,Costa Rica,Central America,0,0,0,0.617,PUSC,Social Christian Unity Party,5.1000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,24.5,26.599999999999994,50.0,57.0,13.62397820163487,27.599999999999994,0.0,22.15573662882052,28.12333601984291,54.333998290873055,37.48577810357199,20.611989100817432,24.833333333333332,24.377868314410257,26.82724221303325,4.700000000000007,34.55,5.1000000000000085,12.1,6.6000000000000005,50.0,18.84166666666667,16.552408445441515,11.625308333333335,14.088858389387426,8.0,0.6111111111111112,5.0,0.7894736842105263,9.0,0.5789473684210527,6.0,0.7619047619047619
CR,CRI,2006,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.1,7.174999999999997,50.0,40.6,26.3,22.599999999999994,50.0,51.0,6.539509536784735,27.599999999999994,0.0,16.847787097210954,28.68848141819269,45.39200654614223,38.226829321444974,17.069754768392364,25.433333333333334,19.723893548605474,25.113452742944038,5.1000000000000085,34.45,5.1000000000000085,17.9,7.1,50.0,19.94166666666667,8.136758688713869,6.461100000000001,7.298929344356935,15.0,0.3,13.0,0.4,17.0,0.23809523809523808,13.0,0.45454545454545453
CR,CRI,2007,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,41.0,32.900000000000006,17.599999999999994,60.0,58.0,6.566757493188007,27.599999999999994,50.0,15.721874152130454,28.88533403897162,41.27463128746821,37.053321775479944,17.083378746594,47.63333333333333,16.660937076065224,29.607742732868125,5.1000000000000085,37.95,5.1000000000000085,17.9,7.000000000000001,50.0,20.508333333333336,9.592908645449272,6.644700000000001,8.118804322724637,15.0,0.3333333333333333,13.0,0.42857142857142855,17.0,0.2727272727272727,14.0,0.43478260869565216
CR,CRI,2008,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,39.9679239,32.05067102,18.200000000000003,60.0,59.0,6.539509536784735,26.125,50.0,15.17756201529592,31.688954782288604,43.44955900976096,38.36881256401652,16.332254768392367,47.35022367333334,16.68878100764796,29.685018003347547,5.1000000000000085,38.45,5.1000000000000085,17.9,7.000000000000001,50.0,20.59166666666667,9.617945833084606,6.6717,8.144822916542303,17.0,0.23809523809523808,14.0,0.38095238095238093,18.0,0.22727272727272727,16.0,0.34782608695652173
CR,CRI,2009,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.1000000000000085,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,39.71299327,30.289779730000006,18.200000000000003,50.0,50.0,5.558670694197616,26.125,50.0,15.989291095153504,28.405702903707365,40.6163979915103,36.245031388405884,15.841835347098808,43.429926576666674,17.094645547576754,28.15285971493703,5.00000000000001,33.95,5.1000000000000085,17.9,7.000000000000001,50.0,19.825000000000003,9.121526547639599,6.423300000000001,7.7724132738198,16.0,0.25,15.0,0.3,18.0,0.19047619047619047,16.0,0.3181818181818182
CR,CRI,2010,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.5,4.1000000000000085,5.1000000000000085,14.3,6.7,7.174999999999997,50.0,40.7,32.2,17.5,50.0,49.0,5.8038147138964575,26.25,50.0,16.886970163819484,31.89296412093492,40.92983568466525,37.84093326853339,16.02690735694823,44.06666666666666,17.193485081909742,28.781998093514506,4.900000000000006,31.65,5.1000000000000085,14.3,6.7,50.0,18.775000000000002,9.325367382298701,6.083100000000001,7.704233691149351,15.0,0.3,14.0,0.35,18.0,0.19047619047619047,16.0,0.3181818181818182
CR,CRI,2011,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.400000000000006,4.1000000000000085,5.1000000000000085,14.3,6.5,7.174999999999997,45.0,41.8,29.3,14.799999999999995,50.0,47.0,5.708446866485005,26.25,0.0,15.099116352922138,33.57281581766125,39.331712538376095,38.23484278534578,15.979223433242502,26.433333333333334,14.949558176461068,23.899239432095673,4.866666666666674,30.65,5.1000000000000085,14.3,6.5,45.0,17.736111111111114,7.743353575998998,5.746500000000001,6.7449267879995,16.0,0.2857142857142857,15.0,0.3333333333333333,20.0,0.13636363636363635,17.0,0.30434782608695654
CR,CRI,2012,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.200000000000003,4.1000000000000085,5.1000000000000085,14.3,6.6000000000000005,9.325000000000005,45.0,42.4,26.599999999999994,14.900000000000006,50.0,47.0,14.494195578674407,26.25,0.0,15.70736271220433,33.11752456859497,40.82876195894948,38.78209550918149,20.372097789337204,25.53333333333333,15.303681356102167,24.99780199698855,4.800000000000007,30.65,5.1000000000000085,14.3,6.6000000000000005,45.0,17.74166666666667,8.099287847024291,5.748300000000001,6.923793923512147,16.0,0.2857142857142857,15.0,0.3333333333333333,21.0,0.09090909090909091,16.0,0.34782608695652173
CR,CRI,2013,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.700000000000003,4.1000000000000085,5.6000000000000085,14.3,6.5,9.125,50.0,41.7,24.599999999999994,14.900000000000006,50.0,52.0,14.882065968025543,26.25,0.0,15.91240499944071,36.9882712908946,40.58963646457685,39.75930258515715,20.56603298401277,24.866666666666664,15.406202499720358,25.149551183889237,5.13333333333334,33.15,5.6000000000000085,14.3,6.5,50.0,19.11388888888889,8.148454583580113,6.192900000000001,7.1706772917900565,17.0,0.2727272727272727,16.0,0.3181818181818182,20.0,0.17391304347826086,17.0,0.3333333333333333
CR,CRI,2014,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.0,4.1000000000000085,4.900000000000006,13.1,6.2,16.375,50.0,35.099999999999994,23.700000000000003,16.200000000000003,50.0,49.1,14.69014555449479,26.25,0.0,18.19544187703876,33.127464864961155,41.534849242782,36.58743803591438,20.470072777247395,24.566666666666666,17.19772093851938,24.705474604586957,4.666666666666671,31.1,4.900000000000006,13.1,6.2,50.0,18.32777777777778,15.020928559588869,11.14328888888889,13.082108724238878,13.0,0.45454545454545453,11.0,0.5454545454545454,17.0,0.30434782608695654,13.0,0.5
CR,CRI,2015,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,4.900000000000006,4.1000000000000085,4.900000000000006,14.6,6.1,16.375,50.0,35.5,24.200000000000003,16.200000000000003,50.0,47.0,14.986747804530012,21.875,0.0,17.34600487952123,34.494815497711855,42.55012632902506,37.5149806089123,18.430873902265006,24.733333333333334,16.773002439760617,24.363047571067813,4.63333333333334,30.8,4.900000000000006,14.6,6.1,50.0,18.505555555555556,14.81273292320923,11.251377777777778,13.032055350493504,12.0,0.5,11.0,0.5454545454545454,15.0,0.391304347826087,12.0,0.5416666666666666
CR,CRI,2016,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.300000000000011,3.9000000000000057,4.900000000000006,16.7,6.5,11.350000000000009,50.0,31.40000000000001,22.40000000000001,18.40000000000001,50.0,46.0,14.610354223433234,21.875,0.0,17.11444963297275,34.09707196758782,42.69647968607696,36.064517217888266,18.242677111716617,24.133333333333336,17.757224816486378,24.04943811985615,4.700000000000007,31.35,4.900000000000006,16.7,6.5,50.0,19.025000000000002,14.622058376872538,11.567200000000001,13.094629188436269,11.0,0.5238095238095238,10.0,0.5714285714285714,11.0,0.5454545454545454,10.0,0.6086956521739131
CR,CRI,2017,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.6000000000000085,3.9000000000000057,3.9000000000000057,20.3,6.5,13.299999999999995,48.4,31.90000000000001,19.200000000000003,15.299999999999995,50.0,44.6,15.422343324250676,29.625,0.0,16.795240529644232,33.69749656896069,39.05012196177141,34.88253951024404,22.523671662125338,23.066666666666666,16.047620264822115,24.13012452596454,4.466666666666673,32.45,3.9000000000000057,20.3,6.5,48.4,19.336111111111112,14.67111571178644,11.756355555555556,13.213735633670998,8.0,0.6666666666666666,8.0,0.6666666666666666,9.0,0.6363636363636364,8.0,0.6956521739130435
CR,CRI,2018,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.5,3.9000000000000057,3.9000000000000057,17.7,6.6000000000000005,13.299999999999995,45.2,31.700000000000003,15.0,15.299999999999995,50.0,48.2,12.515657973390717,29.625,0.0,18.183541179199597,34.29314224753212,41.725041487465845,35.90606124499932,21.07032898669536,21.666666666666668,16.741770589599795,23.846206871990287,4.433333333333337,32.95,3.9000000000000057,17.7,6.6000000000000005,45.2,18.463888888888892,14.498493778170094,11.226044444444446,12.86226911130727,7.0,0.7,7.0,0.7,8.0,0.6666666666666666,7.0,0.7272727272727273
CR,CRI,2019,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.200000000000003,3.9000000000000057,3.9000000000000057,15.7,6.6000000000000005,10.775000000000006,41.7,32.8,16.799999999999997,18.599999999999994,50.0,45.5,15.313351498637587,24.425,0.0,18.109318956977376,34.29314224753212,41.725041487465845,36.27272791166599,19.869175749318792,22.266666666666666,18.354659478488685,24.190807451535033,4.333333333333338,30.6,3.9000000000000057,15.7,6.6000000000000005,41.7,17.13888888888889,14.7080109305333,10.420444444444444,12.564227687488872,6.0,0.7222222222222222,6.0,0.7222222222222222,8.0,0.631578947368421,7.0,0.7
