ISO2,ISO3,YEAR,COUNTRY,REGION,LDC,LLDC,SIDS,POP_R,PARTY_CODE,PARTY_NAME,VDEM_1,VDEM_2,VDEM_3,VDEM_4,VDEM_5,VDEM_6,HERITAGE_1,HERITAGE_2,HERITAGE_3,HERITAGE_4,HERITAGE_5,HERITAGE_6,EFW_1,EFW_2,EFW_3,EFW_4,EFW_5,EFW_6
CO,COL,2002,Colombia,South America,0,0,0,0.294,PCC,Colombian Conservative Party,29.5,16.299999999999997,18.30000000000001,38.6,28.4,27.10000000000001,70.0,30.0,25.5,30.200000000000003,30.0,68.0,12.907909040278142,15.700000000000003,50.0,35.40136334685522,41.44829909747993,55.80901947535055
CO,COL,2003,Colombia,South America,0,0,0,,,,29.5,16.299999999999997,18.30000000000001,38.6,28.599999999999998,48.3,70.0,30.0,23.5,37.0,30.0,62.0,12.907909040278142,15.700000000000003,50.0,32.94133599343695,42.003854653035475,53.725686142017224
CO,COL,2004,Colombia,South America,0,0,0,,,,29.5,16.299999999999997,18.30000000000001,38.6,28.599999999999998,39.425,70.0,30.0,21.700000000000003,37.0,30.0,64.0,12.907909040278142,18.160699641142173,50.0,35.94658918067388,41.06368371286454,54.8302458904449
CO,COL,2005,Colombia,South America,0,0,0,,,,28.900000000000006,15.5,18.30000000000001,38.6,27.800000000000004,31.200000000000003,70.0,30.0,21.700000000000003,35.2,30.0,63.0,24.032697547683924,15.700000000000003,50.0,34.870796022649586,39.52416659051049,57.05336065763788
CO,COL,2006,Colombia,South America,0,0,0,,,,28.60000000000001,14.799999999999997,18.30000000000001,38.6,27.1,31.200000000000003,70.0,27.900000000000006,20.799999999999997,34.2,30.0,62.0,25.409448005852823,15.700000000000003,50.0,31.372367699324386,43.397343375346075,55.73858308964897
CO,COL,2007,Colombia,South America,0,0,0,,,,29.299999999999997,14.799999999999997,17.5,41.099999999999994,26.8,31.200000000000003,70.0,28.200000000000003,29.700000000000003,28.599999999999994,40.0,60.0,29.040250033137212,15.700000000000003,50.0,28.549681938837864,43.51841323555645,54.53916689976076
CO,COL,2008,Colombia,South America,0,0,0,,,,29.0,14.799999999999997,17.5,41.099999999999994,26.8,31.200000000000003,60.0,27.468983359999996,28.598983489999995,29.200000000000003,40.0,61.0,24.701312365435527,15.700000000000003,50.0,28.496722316657326,46.09722336430549,55.326596676133974
CO,COL,2009,Colombia,South America,0,0,0,,,,28.900000000000006,14.400000000000006,17.5,41.099999999999994,26.6,31.200000000000003,60.0,22.632198369999998,29.426184860000006,27.599999999999994,40.0,62.0,17.441416893732963,15.700000000000003,50.0,29.285880722576508,43.917074982232684,55.456640176913474
CO,COL,2010,Colombia,South America,0,0,0,,,,27.60000000000001,14.200000000000003,16.900000000000006,35.699999999999996,25.900000000000002,27.799999999999997,50.0,16.400000000000006,26.0,27.5,40.0,62.0,18.98365122615803,15.700000000000003,50.0,29.32923010325142,43.06631240568364,45.675021840145654
CO,COL,2011,Colombia,South America,0,0,0,0.395,Partido-U,Social Party of National Unity,25.0,12.400000000000006,16.60000000000001,30.4,23.1,15.200000000000003,50.0,13.900000000000006,24.200000000000003,26.799999999999997,40.0,63.0,14.04632152588556,15.700000000000003,50.0,26.361865032745357,43.19414975265917,44.10363031170796
CO,COL,2012,Colombia,South America,0,0,0,0.4,Partido-U,Social Party of National Unity,24.0,12.099999999999994,16.60000000000001,30.4,22.6,14.775000000000006,50.0,10.599999999999994,21.299999999999997,27.799999999999997,40.0,65.0,23.034638119784915,15.700000000000003,50.0,25.28311486453127,41.40810497287298,43.92466570689195
CO,COL,2013,Colombia,South America,0,0,0,0.4049999999999999,Partido-U,Social Party of National Unity,24.700000000000003,13.5,18.10000000000001,30.4,24.099999999999998,14.775000000000006,50.0,9.799999999999997,21.299999999999997,27.799999999999997,30.0,66.0,25.123648047433676,21.25,50.0,24.66927533121519,41.36981178982849,44.490819537275435
CO,COL,2014,Colombia,South America,0,0,0,0.41,Partido-U,Social Party of National Unity,24.700000000000003,13.5,16.900000000000006,30.4,24.099999999999998,14.775000000000006,50.0,14.799999999999997,21.200000000000003,21.200000000000003,30.0,66.8,27.90054651576338,21.25,50.0,30.18564459520306,41.602957246488046,45.32187306394362
CO,COL,2015,Colombia,South America,0,0,0,0.4252499999999999,Partido-U,Social Party of National Unity,25.200000000000003,13.5,16.900000000000006,30.4,23.599999999999998,14.775000000000006,50.0,18.5,19.900000000000006,18.799999999999997,30.0,64.0,21.59785963283342,21.25,50.0,30.055755496389892,41.187655604009294,46.14203525352992
CO,COL,2016,Colombia,South America,0,0,0,0.4405,Partido-U,Social Party of National Unity,25.099999999999994,13.099999999999994,18.0,30.4,24.6,19.150000000000006,50.0,21.799999999999997,20.400000000000006,19.0,30.0,63.0,21.253405994550405,19.474999999999994,50.0,30.97129082745178,42.32525284192292,47.0797600246539
CO,COL,2017,Colombia,South America,0,0,0,0.45575,Partido-U,Social Party of National Unity,25.799999999999997,12.599999999999994,18.799999999999997,34.2,25.1,14.049999999999997,36.2,22.900000000000006,23.0,18.400000000000006,30.0,60.4,20.027247956403272,20.5,50.0,32.365933414702084,42.481600896974214,51.18451285732356
CO,COL,2018,Colombia,South America,0,0,0,0.471,Partido-U,Social Party of National Unity,25.900000000000006,13.5,18.400000000000006,34.2,26.8,19.299999999999997,39.3,21.400000000000006,26.099999999999994,18.400000000000006,30.0,66.6,24.550408719346038,18.224999999999994,50.0,31.57757594650525,41.87056246125992,51.077056286490226
CO,COL,2019,Colombia,South America,0,0,0,0.356,CD,Democratic Centre,26.5,14.700000000000003,20.700000000000003,29.299999999999997,26.1,23.474999999999994,40.8,28.599999999999994,24.400000000000006,24.0,30.0,66.5,25.231607629427785,21.974999999999994,50.0,32.25254427679418,41.87056246125992,53.08330628649023
CO,COL,2020,Colombia,South America,0,0,0,,CD,Democratic Centre,28.60000000000001,14.700000000000003,25.700000000000003,30.4,26.700000000000003,26.224999999999994,38.9,28.700000000000003,22.5,18.799999999999997,30.0,53.9,28.365122615803813,23.625,50.0,37.834358552208215,41.87056246125992,53.820806286490225
CR,CRI,2000,Costa Rica,Central America,0,0,0,0.502,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,27.5,24.400000000000006,50.0,44.0,14.059945504087196,27.599999999999994,0.0,15.443092520302088,32.274704078307735,34.175181675895985
CR,CRI,2001,Costa Rica,Central America,0,0,0,0.486,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,25.700000000000003,28.200000000000003,50.0,49.0,16.103542234332423,27.599999999999994,0.0,15.966735951101583,32.106064135956885,48.641040104851065
CR,CRI,2002,Costa Rica,Central America,0,0,0,0.47,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.800000000000001,7.174999999999997,50.0,30.0,25.799999999999997,29.0,50.0,46.0,16.103542234332423,27.599999999999994,0.0,15.655819247580439,32.29470407830773,42.26193167589599
CR,CRI,2003,Costa Rica,Central America,0,0,0,0.519,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,26.0,22.400000000000006,50.0,55.0,11.934604904632167,27.599999999999994,0.0,14.31191931872334,31.81851360211725,43.92859834256265
CR,CRI,2004,Costa Rica,Central America,0,0,0,0.5680000000000001,PUSC,Social Christian Unity Party,4.6000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,24.900000000000006,23.599999999999994,50.0,55.0,13.868391890427588,28.808045415694195,0.0,22.59966914076712,32.05660884021249,48.111290650254965
CR,CRI,2005,Costa Rica,Central America,0,0,0,0.617,PUSC,Social Christian Unity Party,5.1000000000000085,3.9000000000000057,5.1000000000000085,12.1,6.6000000000000005,7.174999999999997,50.0,30.0,24.5,26.599999999999994,50.0,57.0,13.62397820163487,27.599999999999994,0.0,22.15573662882052,28.12333601984291,54.333998290873055
CR,CRI,2006,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.1,7.174999999999997,50.0,40.6,26.299999999999997,22.599999999999994,50.0,51.0,6.539509536784735,27.599999999999994,0.0,16.847787097210954,28.688481418192694,45.39200654614223
CR,CRI,2007,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,41.0,32.900000000000006,17.599999999999994,60.0,58.0,6.566757493188007,27.599999999999994,50.0,15.721874152130454,28.88533403897162,41.27463128746821
CR,CRI,2008,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.400000000000006,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,39.9679239,32.050671019999996,18.200000000000003,60.0,59.0,6.539509536784735,26.125,50.0,15.17756201529592,31.688954782288604,43.449559009760954
CR,CRI,2009,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.800000000000011,4.1000000000000085,5.1000000000000085,17.9,7.000000000000001,7.174999999999997,50.0,39.71299327,30.289779730000006,18.200000000000003,50.0,50.0,5.558670694197616,26.125,50.0,15.989291095153504,28.405702903707365,40.6163979915103
CR,CRI,2010,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.5,4.1000000000000085,5.1000000000000085,14.299999999999999,6.7,7.174999999999997,50.0,40.7,32.2,17.5,50.0,49.0,5.8038147138964575,26.25,50.0,16.886970163819484,31.89296412093492,40.92983568466525
CR,CRI,2011,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.400000000000006,4.1000000000000085,5.1000000000000085,14.299999999999999,6.5,7.174999999999997,45.0,41.8,29.299999999999997,14.799999999999997,50.0,47.0,5.708446866485005,26.25,0.0,15.099116352922138,33.57281581766125,39.331712538376095
CR,CRI,2012,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.200000000000003,4.1000000000000085,5.1000000000000085,14.299999999999999,6.6000000000000005,9.325000000000003,45.0,42.4,26.599999999999994,14.900000000000006,50.0,47.0,14.494195578674407,26.25,0.0,15.70736271220433,33.11752456859497,40.82876195894948
CR,CRI,2013,Costa Rica,Central America,0,0,0,0.324,PLN,National Liberation Party,5.700000000000003,4.1000000000000085,5.6000000000000085,14.299999999999999,6.5,9.125,50.0,41.7,24.599999999999994,14.900000000000006,50.0,52.0,14.882065968025543,26.25,0.0,15.91240499944071,36.9882712908946,40.58963646457685
CR,CRI,2014,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.0,4.1000000000000085,4.900000000000006,13.100000000000001,6.2,16.375,50.0,35.099999999999994,23.700000000000003,16.200000000000003,50.0,49.1,14.69014555449479,26.25,0.0,18.19544187703876,33.127464864961155,41.534849242781995
CR,CRI,2015,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,4.900000000000006,4.1000000000000085,4.900000000000006,14.6,6.1,16.375,50.0,35.5,24.200000000000003,16.200000000000003,50.0,47.0,14.986747804530012,21.875,0.0,17.34600487952123,34.494815497711855,42.55012632902506
CR,CRI,2016,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.300000000000011,3.9000000000000057,4.900000000000006,16.7,6.5,11.350000000000009,50.0,31.400000000000006,22.400000000000006,18.400000000000006,50.0,46.0,14.610354223433234,21.875,0.0,17.11444963297275,34.09707196758782,42.69647968607696
CR,CRI,2017,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.6000000000000085,3.9000000000000057,3.9000000000000057,20.3,6.5,13.299999999999997,48.4,31.900000000000006,19.200000000000003,15.299999999999997,50.0,44.6,15.422343324250676,29.625,0.0,16.795240529644232,33.69749656896069,39.05012196177141
CR,CRI,2018,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.5,3.9000000000000057,3.9000000000000057,17.7,6.6000000000000005,13.299999999999997,45.2,31.700000000000003,15.0,15.299999999999997,50.0,48.2,12.515657973390717,29.625,0.0,18.183541179199594,34.29314224753212,41.725041487465845
CR,CRI,2019,Costa Rica,Central America,0,0,0,0.608,PAC,Citizens' Action Party,5.200000000000003,3.9000000000000057,3.9000000000000057,15.7,6.6000000000000005,10.775000000000006,41.7,32.8,16.799999999999997,18.599999999999994,50.0,45.5,15.313351498637587,24.424999999999997,0.0,18.109318956977376,34.29314224753212,41.725041487465845
CR,CRI,2020,Costa Rica,Central America,0,0,0,,,,5.200000000000003,3.9000000000000057,3.9000000000000057,15.7,6.4,14.549999999999997,33.3,33.5,18.799999999999997,18.599999999999994,50.0,42.8,18.63760217983652,24.424999999999997,0.0,20.123601846499938,34.29314224753212,41.725041487465845
NA,CUB,2000,Cuba,Caribbean,0,0,1,0.7988000000000001,PCC,Communist Party of Cuba,85.2,90.4,92.1,60.5,84.89999999999999,96.25,,,,,,,,,,,,
NA,CUB,2001,Cuba,Caribbean,0,0,1,0.7962,PCC,Communist Party of Cuba,85.2,90.4,92.1,60.5,84.89999999999999,96.25,,,,,,,,,,,,
NA,CUB,2002,Cuba,Caribbean,0,0,1,0.7936000000000001,PCC,Communist Party of Cuba,85.2,90.4,92.1,60.5,84.89999999999999,96.25,,,,,,,,,,,,
NA,CUB,2003,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.7,90.4,92.1,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2004,Cuba,Caribbean,0,0,1,0.7912,PCC,Communist Party of Cuba,85.7,90.4,92.1,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2005,Cuba,Caribbean,0,0,1,0.7914,PCC,Communist Party of Cuba,85.7,90.4,92.1,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2006,Cuba,Caribbean,0,0,1,0.7916000000000001,PCC,Communist Party of Cuba,85.7,90.4,92.1,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2007,Cuba,Caribbean,0,0,1,0.7918000000000001,PCC,Communist Party of Cuba,85.7,90.4,92.1,60.5,84.8,96.25,,,,,,,,,,,,
NA,CUB,2008,Cuba,Caribbean,0,0,1,0.792,PCC,Communist Party of Cuba,85.5,90.4,92.1,60.5,85.3,96.25,,,,,,,,,,,,
NA,CUB,2009,Cuba,Caribbean,0,0,1,0.7918000000000001,PCC,Communist Party of Cuba,85.6,90.4,92.2,60.5,84.89999999999999,96.25,,,,,,,,,,,,
NA,CUB,2010,Cuba,Caribbean,0,0,1,0.7916000000000001,PCC,Communist Party of Cuba,85.6,90.4,92.2,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2011,Cuba,Caribbean,0,0,1,0.7914,PCC,Communist Party of Cuba,85.6,90.4,92.2,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2012,Cuba,Caribbean,0,0,1,0.7912,PCC,Communist Party of Cuba,85.6,90.4,92.2,60.5,85.0,96.25,,,,,,,,,,,,
NA,CUB,2013,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.0,88.5,92.8,60.5,83.8,96.25,,,,,,,,,,,,
NA,CUB,2014,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.0,89.2,92.8,60.5,84.3,96.25,,,,,,,,,,,,
NA,CUB,2015,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.8,89.2,92.8,60.5,84.3,96.25,,,,,,,,,,,,
NA,CUB,2016,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,84.0,89.2,92.8,51.6,82.89999999999999,96.25,,,,,,,,,,,,
NA,CUB,2017,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,86.2,89.2,92.8,64.1,84.8,95.725,,,,,,,,,,,,
NA,CUB,2018,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.2,89.2,90.0,57.199999999999996,83.2,81.65,,,,,,,,,,,,
NA,CUB,2019,Cuba,Caribbean,0,0,1,0.791,PCC,Communist Party of Cuba,85.0,89.2,90.0,57.199999999999996,83.6,94.325,,,,,,,,,,,,
NA,CUB,2020,Cuba,Caribbean,0,0,1,,,,85.6,89.2,90.2,57.199999999999996,83.2,94.325,,,,,,,,,,,,
NA,CUW,2000,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2001,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2002,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2003,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2004,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2005,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2006,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2007,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2008,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2009,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2010,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2011,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2012,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2013,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2014,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2015,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2016,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2017,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2018,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2019,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
NA,CUW,2020,Curaçao,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2000,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2001,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2002,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2003,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2004,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2005,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2006,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2007,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2008,Dominica,Caribbean,0,0,1,,,,,,,,,,,,,,,,,,,,,
DM,DMA,2009,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,23.610595160000003,20.152212640000002,25.799999999999997,70.0,44.0,,,,,,
DM,DMA,2010,Dominica,Caribbean,0,0,1,,,,,,,,,,35.0,24.599999999999994,20.0,25.700000000000003,70.0,40.0,,,,,,
DM,DMA,2011,Dominica,Caribbean,0,0,1,,,,,,,,,,35.0,25.200000000000003,13.700000000000003,25.700000000000003,70.0,41.0,,,,,,
DM,DMA,2012,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,19.5,15.0,25.700000000000003,70.0,48.0,,,,,,
DM,DMA,2013,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,23.0,14.700000000000003,25.700000000000003,70.0,48.0,,,,,,
DM,DMA,2014,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,25.0,14.200000000000003,27.299999999999997,70.0,46.5,,,,,,
DM,DMA,2015,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,28.400000000000006,10.5,27.200000000000003,70.0,42.0,,,,,,
DM,DMA,2016,Dominica,Caribbean,0,0,1,,,,,,,,,,40.0,26.700000000000003,9.900000000000006,27.400000000000006,70.0,42.0,,,,,,
DM,DMA,2017,Dominica,Caribbean,0,0,1,,,,,,,,,,56.2,27.900000000000006,10.5,27.400000000000006,70.0,59.1,,,,,,
DM,DMA,2018,Dominica,Caribbean,0,0,1,,,,,,,,,,51.4,28.299999999999997,13.400000000000006,37.4,70.0,50.1,,,,,,
DM,DMA,2019,Dominica,Caribbean,0,0,1,,,,,,,,,,50.8,29.299999999999997,14.299999999999997,31.799999999999997,70.0,45.5,,,,,,
DM,DMA,2020,Dominica,Caribbean,0,0,1,,,,,,,,,,40.2,29.599999999999994,16.5,31.599999999999994,70.0,48.8,,,,,,
DO,DOM,2000,Dominican Republic,Caribbean,0,0,1,0.188,PLD,Dominican Liberation Party,64.4,57.4,82.0,76.7,73.7,22.75,70.0,45.0,20.099999999999994,42.2,50.0,70.0,5.0622912372254945,15.475000000000009,100.0,35.58356759767362,39.76867509354563,39.293390952451794
DO,DOM,2001,Dominican Republic,Caribbean,0,0,1,0.348,PRD,Dominican Revolutionary Party,64.4,57.4,85.0,76.7,72.39999999999999,22.75,70.0,45.0,20.799999999999997,40.6,50.0,70.0,5.0622912372254945,15.475000000000009,50.0,32.13668042953492,37.596084987489775,47.739890137950354
DO,DOM,2002,Dominican Republic,Caribbean,0,0,1,0.35,PRD,Dominican Revolutionary Party,65.4,57.4,85.0,76.7,72.89999999999999,22.75,70.0,45.0,26.900000000000006,39.2,50.0,70.0,4.8773841961852895,15.475000000000009,50.0,31.093984736714617,39.413127474498005,48.372074285785146
DO,DOM,2003,Dominican Republic,Caribbean,0,0,1,0.34625,PRD,Dominican Revolutionary Party,67.3,57.4,85.0,76.7,73.2,22.75,70.0,45.0,28.299999999999997,46.6,50.0,69.0,4.277929155313345,15.475000000000009,50.0,28.471743990036373,38.22265128402182,54.1074909524518
DO,DOM,2004,Dominican Republic,Caribbean,0,0,1,0.3425,PRD,Dominican Revolutionary Party,67.9,57.4,85.0,76.7,74.0,22.75,70.0,45.0,30.900000000000006,55.6,70.0,65.0,9.95367847411444,17.71343721719012,50.0,29.34935417488157,37.98110539030202,45.52126100592774
DO,DOM,2005,Dominican Republic,Caribbean,0,0,1,0.1895,PLD,Dominican Liberation Party,67.9,57.4,83.3,76.7,74.4,22.75,70.0,45.0,43.5,35.2,70.0,67.0,8.286103542234315,15.475000000000009,50.0,26.31103292896266,35.1662138942511,54.76260576517531
DO,DOM,2006,Dominican Republic,Caribbean,0,0,1,0.186,PLD,Dominican Liberation Party,67.9,57.4,83.3,76.7,74.0,22.75,70.0,43.0,50.7,32.599999999999994,50.0,71.0,8.182561307901906,15.475000000000009,50.0,20.88765582096771,37.94432310212895,51.92701518099266
DO,DOM,2007,Dominican Republic,Caribbean,0,0,1,0.17175,PLD,Dominican Liberation Party,68.2,58.1,80.9,76.7,74.4,22.75,70.0,43.3,36.8,26.200000000000003,60.0,70.0,7.2670299727520415,15.475000000000009,50.0,18.948059417513022,37.51579555207806,56.04076616260029
DO,DOM,2008,Dominican Republic,Caribbean,0,0,1,0.1575,PLD,Dominican Liberation Party,68.2,58.1,80.9,76.7,74.2,22.75,70.0,37.39550348,30.725569730000004,27.0,60.0,72.0,10.891541460956262,15.475000000000009,50.0,19.84443321750814,39.267629558846615,51.314714602462175
DO,DOM,2009,Dominican Republic,Caribbean,0,0,1,0.14325,PLD,Dominican Liberation Party,68.2,58.1,80.9,76.7,74.1,22.75,70.0,36.27081484,25.873699799999997,27.0,60.0,70.0,6.779291553133518,15.475000000000009,50.0,20.813072979829656,41.19627859879862,55.06439798919962
DO,DOM,2010,Dominican Republic,Caribbean,0,0,1,0.129,PLD,Dominican Liberation Party,68.0,59.5,76.7,76.7,73.7,22.75,70.0,37.6,29.200000000000003,20.0,60.0,70.0,6.163487738419619,15.475000000000009,0.0,19.1732655945856,39.86992529046607,57.18554278054125
DO,DOM,2011,Dominican Republic,Caribbean,0,0,1,0.1296666666666666,PLD,Dominican Liberation Party,67.5,58.4,82.7,76.7,74.3,22.75,70.0,43.6,22.900000000000006,20.200000000000003,60.0,70.0,5.686743258420478,15.475000000000009,0.0,19.33105247860631,38.83185196998866,55.635102636383166
DO,DOM,2012,Dominican Republic,Caribbean,0,0,1,0.1303333333333333,PLD,Dominican Liberation Party,66.8,56.2,84.8,76.7,73.8,22.75,70.0,44.5,24.900000000000006,19.900000000000006,60.0,70.0,7.059310144853384,15.475000000000009,0.0,20.21454425868606,38.838475099693895,56.60023651242936
DO,DOM,2013,Dominican Republic,Caribbean,0,0,1,0.131,PLD,Dominican Liberation Party,66.69999999999999,54.6,87.7,69.0,71.8,24.625,70.0,46.3,27.099999999999994,22.200000000000003,60.0,74.0,7.3662026486570085,15.475000000000009,0.0,20.390123575652353,39.92372445960855,57.78508311428158
DO,DOM,2014,Dominican Republic,Caribbean,0,0,1,0.1316666666666666,PLD,Dominican Liberation Party,66.9,57.300000000000004,87.7,69.0,73.3,24.625,70.0,43.9,24.299999999999997,22.200000000000003,60.0,72.7,7.844936972916059,15.475000000000009,0.0,18.6629431877235,39.325108539039604,58.844539590302254
DO,DOM,2015,Dominican Republic,Caribbean,0,0,1,0.1323333333333333,PLD,Dominican Liberation Party,66.3,57.300000000000004,87.7,69.1,72.7,36.625,70.0,46.5,24.0,22.200000000000003,60.0,71.0,4.144034047511624,15.475000000000009,0.0,17.54882960792061,39.6712560595693,60.05962746981651
DO,DOM,2016,Dominican Republic,Caribbean,0,0,1,0.133,PLD,Dominican Liberation Party,65.9,56.2,86.3,69.1,72.39999999999999,36.625,75.0,43.4,26.900000000000006,22.799999999999997,60.0,68.0,3.651226158038156,15.475000000000009,0.0,18.586642785369463,41.04447887556465,60.61708774342536
DO,DOM,2017,Dominican Republic,Caribbean,0,0,1,0.133,PLD,Dominican Liberation Party,69.3,56.2,89.1,73.1,73.5,36.625,43.9,47.2,23.299999999999997,23.0,60.0,69.1,3.405994550408721,20.275000000000006,0.0,18.473697790100175,41.33214436115019,60.15713672328648
DO,DOM,2018,Dominican Republic,Caribbean,0,0,1,0.133,PLD,Dominican Liberation Party,72.19999999999999,56.2,86.9,73.1,73.5,31.974999999999994,48.3,46.8,22.900000000000006,27.599999999999994,60.0,73.8,4.005449591280666,14.099999999999994,0.0,17.535995337261255,41.089479661150186,62.242704521203144
DO,DOM,2019,Dominican Republic,Caribbean,0,0,1,0.133,PLD,Dominican Liberation Party,74.4,53.199999999999996,86.9,73.1,72.6,51.35,49.4,48.1,20.299999999999997,24.200000000000003,60.0,76.8,4.005449591280666,14.099999999999994,0.0,17.479437584933137,41.089479661150186,61.13159341009204
DO,DOM,2020,Dominican Republic,Caribbean,0,0,1,,,,41.1,24.0,82.1,48.9,51.6,16.60000000000001,44.2,49.7,26.5,23.400000000000006,60.0,68.8,4.005449591280666,14.099999999999994,0.0,24.647262482495165,41.089479661150186,53.31909341009204
EC,ECU,2000,Ecuador,South America,0,0,0,,,,61.199999999999996,65.0,31.5,55.00000000000001,59.699999999999996,38.324999999999996,50.0,45.0,41.7,33.0,50.0,77.0,1.4168937329700384,34.650000000000006,0.0,31.104922650414764,65.99824248538943,52.25674124949304
EC,ECU,2001,Ecuador,South America,0,0,0,,,,61.199999999999996,65.0,31.5,55.00000000000001,59.699999999999996,38.324999999999996,70.0,45.0,48.1,41.0,70.0,76.0,1.4168937329700384,34.650000000000006,0.0,30.756248412457452,64.49207869246136,61.77139399299153
